sessionId, userId, review
24136, 3409, 9
24137, 585, 6
24137, 4943, 2
24137, 1887, 8
24138, 39, 9
24138, 54, 6
24139, 547, 3
24140, 158, 1
24140, 1903, 10
24141, 3844, 2
24141, 2540, 3
24141, 47, 7
24141, 976, 10
24141, 208, 1
24141, 3350, 2
24141, 1757, 4
24143, 3667, 2
24143, 4443, 6
24144, 134, 1
24144, 1062, 7
24144, 44, 7
24145, 2788, 6
24146, 1443, 8
24146, 141, 8
24148, 24, 4
24148, 4024, 6
24151, 3557, 6
24151, 2542, 9
24152, 120, 3
24153, 179, 4
24153, 3143, 2
24154, 964, 6
24154, 3562, 6
24154, 1298, 5
24154, 3390, 5
24155, 3287, 7
24156, 801, 5
24157, 2282, 3
24157, 2610, 1
24158, 1207, 5
24158, 1117, 5
24159, 4481, 1
24159, 2033, 5
24160, 4069, 7
24160, 4087, 3
24161, 3646, 10
24162, 1536, 3
24162, 930, 7
24162, 195, 4
24163, 3480, 3
24163, 42, 3
24163, 1468, 9
24164, 177, 7
24164, 1107, 6
24165, 2808, 7
24165, 150, 1
24166, 2470, 6
24167, 164, 2
24167, 4486, 10
24167, 3279, 6
24168, 632, 1
24168, 555, 8
24169, 1035, 7
24169, 3120, 10
24169, 17, 1
24169, 1778, 9
24169, 2703, 6
24170, 200, 10
24170, 4383, 9
24171, 124, 6
24172, 1922, 6
24172, 87, 3
24173, 133, 2
24173, 4959, 5
24174, 3237, 8
24174, 1725, 2
24175, 2100, 10
24175, 189, 6
24177, 3650, 9
24177, 4803, 8
24177, 457, 3
24177, 285, 4
24178, 101, 10
24180, 4845, 1
24180, 1425, 2
24180, 4723, 6
24180, 635, 2
24182, 4588, 6
24182, 3470, 1
24182, 3701, 3
24183, 4768, 5
24183, 3458, 5
24183, 43, 4
24184, 1331, 2
24185, 4450, 5
24185, 3369, 2
24185, 1481, 9
24185, 2394, 8
24185, 4029, 4
24186, 4348, 6
24187, 93, 1
24187, 1862, 10
24188, 3780, 1
24189, 43, 2
24189, 1613, 1
24190, 2305, 9
24190, 4268, 9
24191, 73, 3
24191, 590, 2
24192, 4996, 8
24192, 4710, 6
24192, 2859, 1
24192, 442, 7
24193, 1888, 2
24193, 4513, 10
24193, 39, 2
24193, 1200, 10
24193, 4372, 5
24193, 3548, 8
24194, 147, 6
24194, 3693, 6
24195, 2435, 6
24195, 3657, 4
24195, 3767, 9
24195, 27, 10
24196, 194, 5
24196, 1115, 10
24197, 2314, 3
24197, 4496, 7
24198, 4054, 9
24199, 577, 9
24199, 1850, 5
24200, 1376, 1
24201, 158, 10
24202, 120, 8
24202, 4284, 4
24202, 100, 9
24203, 1619, 5
24204, 173, 9
24206, 79, 8
24207, 3436, 3
24208, 1762, 4
24208, 2540, 3
24208, 1006, 9
24208, 79, 3
24208, 569, 8
24208, 3965, 4
24209, 828, 6
24209, 151, 3
24211, 48, 6
24211, 1267, 10
24213, 171, 3
24214, 170, 8
24214, 338, 10
24215, 4720, 10
24215, 179, 5
24216, 4704, 4
24216, 66, 8
24216, 359, 3
24216, 3431, 2
24216, 1164, 7
24216, 111, 7
24216, 1884, 4
24217, 65, 4
24217, 1548, 4
24217, 824, 9
24217, 29, 8
24218, 193, 9
24218, 2993, 4
24218, 923, 3
24218, 1820, 7
24219, 33, 10
24219, 1042, 6
24219, 4475, 2
24219, 775, 9
24221, 97, 3
24221, 851, 2
24222, 2562, 3
24222, 3528, 8
24222, 177, 7
24222, 3478, 9
24223, 2279, 4
24223, 158, 5
24224, 3161, 4
24224, 177, 9
24225, 54, 4
24225, 1071, 6
24226, 149, 4
24228, 123, 1
24229, 64, 4
24229, 1479, 4
24229, 1257, 5
24229, 15, 3
24230, 4248, 9
24230, 3133, 3
24231, 4777, 4
24231, 187, 4
24232, 3811, 3
24233, 299, 5
24234, 3800, 7
24235, 2851, 9
24235, 85, 3
24236, 35, 5
24236, 2691, 8
24236, 2534, 6
24236, 2892, 3
24236, 686, 10
24236, 2423, 5
24237, 2052, 4
24237, 42, 7
24237, 842, 10
24238, 1992, 7
24238, 46, 4
24240, 2, 2
24240, 4491, 6
24241, 3182, 5
24242, 2827, 10
24242, 4951, 9
24243, 2988, 10
24244, 3235, 4
24244, 1670, 3
24244, 170, 9
24244, 3095, 5
24244, 1628, 7
24245, 4497, 1
24246, 168, 5
24247, 3643, 1
24247, 2372, 7
24248, 81, 9
24248, 2548, 4
24249, 1532, 7
24249, 4114, 10
24249, 1682, 4
24249, 4341, 7
24249, 732, 4
24250, 2433, 2
24250, 26, 3
24250, 3578, 6
24251, 2504, 3
24251, 205, 10
24251, 1714, 5
24251, 2355, 8
24251, 4541, 1
24253, 4846, 10
24254, 1443, 4
24254, 4276, 7
24255, 1745, 3
24257, 3987, 3
24258, 779, 5
24258, 1745, 6
24258, 1170, 3
24258, 1330, 1
24258, 1087, 6
24260, 4094, 3
24260, 111, 7
24261, 89, 9
24261, 2127, 7
24263, 28, 4
24263, 4005, 8
24264, 41, 8
24266, 3550, 9
24267, 134, 5
24267, 150, 3
24268, 2667, 9
24268, 179, 9
24269, 139, 5
24270, 178, 7
24271, 113, 4
24272, 3835, 8
24273, 4977, 3
24273, 141, 9
24273, 1189, 2
24275, 779, 2
24275, 1972, 6
24275, 13, 4
24276, 52, 8
24277, 2976, 9
24277, 2080, 10
24277, 1892, 8
24279, 179, 1
24280, 689, 10
24280, 1987, 9
24280, 150, 10
24281, 2026, 2
24281, 1318, 8
24281, 951, 5
24282, 4793, 8
24283, 5, 9
24283, 1446, 1
24284, 4513, 4
24284, 588, 9
24284, 3486, 5
24285, 27, 3
24286, 3, 8
24286, 172, 3
24287, 2424, 1
24287, 2636, 3
24288, 4161, 8
24288, 198, 6
24288, 4663, 10
24288, 2174, 2
24289, 4856, 3
24289, 256, 6
24289, 578, 3
24290, 190, 7
24292, 1593, 1
24292, 2252, 10
24292, 2996, 5
24293, 2192, 3
24293, 113, 3
24294, 2949, 9
24294, 4114, 6
24295, 3931, 7
24296, 4494, 9
24297, 70, 3
24297, 1005, 9
24297, 1107, 3
24297, 724, 9
24297, 4856, 2
24297, 670, 7
24298, 3111, 6
24298, 20, 1
24298, 4698, 8
24300, 4207, 4
24300, 47, 4
24300, 2588, 1
24300, 4094, 5
24301, 705, 10
24301, 4078, 8
24301, 3706, 5
24301, 29, 4
24301, 3327, 10
24302, 23, 6
24304, 108, 2
24304, 17, 3
24305, 80, 1
24306, 4361, 6
24307, 897, 2
24307, 3777, 3
24307, 141, 2
24307, 858, 7
24308, 17, 3
24309, 4600, 4
24309, 105, 10
24310, 4804, 8
24310, 3560, 2
24310, 1358, 5
24310, 2544, 1
24310, 3730, 10
24310, 4374, 7
24310, 58, 9
24311, 2811, 7
24312, 3593, 10
24313, 624, 2
24313, 2138, 7
24314, 2038, 3
24315, 3812, 2
24315, 1586, 4
24315, 2584, 9
24315, 26, 5
24315, 1567, 5
24316, 2763, 6
24316, 4111, 8
24316, 50, 3
24316, 2360, 1
24317, 2105, 6
24317, 115, 7
24317, 1356, 4
24318, 43, 10
24318, 140, 2
24319, 94, 3
24322, 168, 7
24322, 3472, 4
24322, 4465, 6
24322, 1182, 2
24323, 3207, 5
24323, 889, 2
24324, 152, 3
24325, 961, 4
24325, 1862, 4
24325, 2893, 7
24326, 57, 8
24327, 881, 2
24327, 4403, 8
24327, 950, 10
24328, 2812, 1
24329, 3647, 2
24330, 3591, 6
24331, 150, 4
24332, 797, 3
24333, 588, 1
24333, 4910, 9
24334, 1349, 3
24334, 70, 1
24334, 4621, 3
24334, 4404, 4
24334, 4893, 2
24335, 38, 10
24335, 3055, 9
24335, 795, 10
24336, 3381, 3
24336, 39, 10
24338, 117, 8
24338, 4214, 4
24338, 1785, 6
24340, 3586, 1
24340, 3, 1
24340, 3940, 1
24340, 4090, 5
24341, 1966, 6
24341, 166, 8
24342, 173, 9
24342, 3965, 10
24342, 4671, 7
24343, 4434, 2
24343, 186, 5
24343, 1596, 5
24345, 134, 8
24346, 401, 1
24346, 1141, 6
24347, 3443, 4
24347, 181, 6
24348, 3438, 1
24348, 178, 10
24348, 4532, 2
24349, 1953, 3
24349, 3906, 7
24349, 2758, 10
24349, 3975, 7
24349, 2653, 9
24350, 4434, 4
24350, 3738, 6
24351, 3680, 10
24351, 2164, 9
24351, 63, 1
24352, 4592, 3
24352, 3139, 2
24352, 52, 8
24354, 3524, 5
24354, 2953, 1
24354, 585, 10
24354, 2295, 4
24355, 138, 4
24355, 1654, 5
24356, 528, 2
24358, 64, 3
24359, 2690, 2
24359, 937, 5
24359, 728, 6
24359, 90, 8
24360, 139, 3
24360, 4208, 8
24360, 2001, 6
24360, 127, 7
24362, 2366, 2
24362, 1383, 6
24365, 330, 5
24365, 3021, 4
24365, 3538, 5
24365, 28, 8
24365, 2013, 8
24365, 127, 9
24366, 2061, 7
24366, 2063, 7
24366, 1308, 5
24367, 282, 4
24368, 1147, 8
24369, 565, 3
24369, 1758, 2
24370, 4808, 2
24371, 804, 1
24371, 167, 4
24372, 68, 8
24372, 319, 9
24372, 4319, 1
24373, 17, 3
24374, 994, 2
24374, 1485, 10
24374, 3735, 6
24375, 4611, 4
24375, 2869, 1
24375, 3771, 5
24375, 188, 1
24376, 55, 3
24377, 94, 3
24377, 1806, 10
24378, 1320, 10
24378, 181, 4
24379, 2952, 4
24379, 2260, 6
24379, 2174, 7
24380, 189, 4
24380, 2166, 2
24382, 486, 5
24382, 2863, 7
24383, 2887, 5
24385, 1250, 6
24385, 3267, 4
24385, 3470, 4
24385, 4756, 3
24386, 1761, 2
24386, 2863, 6
24386, 4403, 6
24386, 53, 6
24386, 1275, 2
24386, 2332, 6
24386, 4095, 10
24387, 1557, 6
24388, 4604, 9
24388, 683, 4
24389, 885, 1
24389, 78, 3
24390, 4194, 10
24390, 181, 4
24390, 2796, 1
24391, 1034, 1
24391, 82, 10
24391, 216, 3
24392, 3099, 6
24393, 582, 2
24393, 4844, 5
24393, 1139, 3
24393, 564, 9
24393, 4825, 9
24394, 56, 8
24395, 39, 7
24396, 2604, 5
24396, 528, 1
24396, 215, 3
24396, 4824, 10
24396, 125, 5
24397, 607, 2
24397, 1690, 7
24397, 3871, 6
24398, 4107, 5
24398, 156, 5
24398, 183, 5
24399, 64, 9
24401, 3565, 7
24401, 618, 4
24401, 2956, 3
24401, 69, 6
24402, 3185, 5
24402, 20, 4
24402, 4958, 10
24403, 181, 5
24403, 2694, 3
24404, 3112, 8
24404, 1842, 4
24405, 115, 7
24405, 327, 6
24406, 4518, 4
24406, 147, 1
24407, 21, 7
24407, 2350, 4
24408, 2464, 6
24408, 108, 9
24408, 1718, 6
24409, 3756, 9
24409, 78, 10
24410, 2950, 6
24410, 10, 6
24410, 3997, 2
24411, 4867, 7
24411, 3331, 9
24411, 4838, 2
24411, 4366, 9
24411, 21, 6
24412, 4605, 5
24412, 2918, 2
24412, 2970, 3
24413, 4863, 7
24414, 2752, 7
24414, 3974, 1
24414, 4425, 8
24414, 3692, 7
24414, 141, 10
24414, 3920, 3
24415, 69, 7
24416, 80, 3
24416, 2801, 2
24417, 4195, 4
24417, 1284, 2
24418, 1959, 6
24420, 3060, 1
24420, 189, 10
24421, 194, 2
24421, 4899, 10
24421, 550, 5
24421, 1007, 7
24421, 1744, 5
24421, 3827, 3
24421, 659, 7
24422, 3190, 4
24422, 143, 9
24423, 6, 7
24424, 1948, 1
24426, 3238, 2
24426, 808, 3
24426, 3090, 3
24426, 63, 8
24426, 4158, 2
24427, 2432, 10
24427, 2990, 7
24428, 1008, 9
24428, 1209, 10
24428, 52, 8
24429, 2129, 6
24429, 177, 1
24429, 1522, 3
24430, 75, 6
24431, 57, 10
24431, 4584, 2
24432, 1785, 3
24432, 3244, 8
24432, 1990, 4
24433, 26, 1
24434, 42, 4
24435, 2054, 2
24435, 4502, 1
24435, 3031, 9
24435, 3324, 6
24436, 4064, 1
24436, 3432, 8
24436, 45, 4
24437, 1963, 6
24438, 4145, 6
24438, 4865, 6
24438, 22, 2
24439, 60, 1
24439, 2277, 8
24440, 2310, 1
24440, 3785, 3
24440, 760, 8
24440, 1819, 1
24441, 288, 4
24441, 130, 5
24441, 1991, 5
24442, 1158, 10
24442, 2090, 1
24442, 2935, 6
24442, 3225, 7
24443, 1610, 10
24443, 148, 3
24444, 12, 10
24445, 99, 6
24446, 19, 7
24446, 511, 4
24448, 3890, 1
24448, 4084, 4
24448, 2970, 6
24449, 4653, 10
24449, 3318, 1
24450, 36, 10
24451, 1855, 10
24452, 3427, 5
24452, 1267, 5
24453, 2465, 5
24453, 86, 5
24453, 1847, 3
24454, 89, 4
24454, 4038, 1
24455, 179, 5
24456, 192, 2
24456, 360, 7
24456, 2540, 2
24456, 1373, 2
24457, 4077, 2
24457, 4783, 4
24457, 186, 7
24458, 149, 5
24458, 3598, 4
24459, 3333, 7
24459, 3954, 6
24459, 1470, 1
24460, 2053, 6
24462, 2631, 7
24462, 4299, 4
24462, 3628, 2
24462, 635, 8
24463, 835, 1
24463, 4091, 10
24463, 1142, 8
24463, 2009, 8
24463, 2844, 7
24464, 139, 5
24464, 551, 3
24465, 2568, 6
24466, 1097, 8
24466, 3851, 8
24466, 2732, 3
24466, 3435, 1
24466, 82, 5
24467, 210, 3
24468, 1187, 5
24469, 4397, 3
24469, 530, 10
24469, 115, 3
24469, 4055, 2
24470, 1522, 5
24470, 2546, 9
24470, 2456, 1
24471, 4060, 3
24473, 3083, 7
24473, 142, 2
24473, 2224, 4
24473, 4018, 10
24473, 1524, 2
24473, 53, 3
24473, 1433, 7
24474, 2387, 3
24474, 3390, 3
24475, 3717, 3
24476, 196, 3
24477, 803, 7
24477, 2376, 2
24477, 3754, 10
24477, 2810, 9
24478, 2752, 5
24478, 4621, 1
24478, 401, 2
24479, 2342, 10
24479, 3272, 3
24479, 1897, 2
24479, 1869, 3
24479, 2322, 8
24479, 4981, 6
24479, 3189, 2
24479, 3610, 2
24480, 129, 9
24480, 2020, 2
24480, 175, 7
24480, 3417, 6
24480, 1309, 9
24481, 943, 1
24481, 3890, 1
24483, 2584, 1
24483, 105, 9
24484, 114, 8
24485, 3433, 1
24485, 1036, 9
24485, 4814, 3
24485, 1843, 7
24485, 180, 2
24485, 2431, 7
24486, 32, 3
24486, 4527, 4
24486, 3645, 4
24486, 3256, 7
24487, 1605, 8
24487, 2311, 10
24487, 135, 1
24487, 4430, 8
24488, 11, 3
24488, 4999, 4
24489, 2953, 3
24489, 4559, 2
24489, 4342, 10
24489, 57, 8
24490, 152, 8
24491, 160, 6
24492, 4009, 2
24493, 1384, 3
24494, 4231, 6
24494, 1643, 8
24494, 2831, 5
24494, 4248, 7
24494, 188, 1
24495, 3819, 5
24495, 4197, 9
24497, 146, 7
24498, 3674, 2
24499, 3668, 9
24500, 2509, 5
24501, 201, 5
24501, 1301, 2
24502, 2720, 9
24502, 4490, 2
24502, 912, 9
24502, 177, 4
24502, 3833, 9
24502, 1019, 2
24502, 860, 9
24503, 97, 3
24503, 130, 6
24503, 933, 10
24504, 416, 6
24504, 36, 1
24504, 2077, 10
24504, 1238, 10
24505, 1510, 2
24505, 3534, 7
24506, 621, 7
24506, 30, 5
24506, 3007, 3
24507, 150, 5
24508, 377, 10
24510, 112, 1
24511, 3802, 3
24512, 2184, 2
24512, 68, 1
24512, 3792, 4
24513, 3831, 6
24514, 193, 7
24514, 3217, 5
24515, 2162, 8
24516, 169, 4
24517, 4492, 9
24517, 2803, 8
24517, 117, 7
24517, 2069, 10
24517, 1755, 6
24518, 65, 7
24519, 135, 8
24520, 623, 1
24520, 88, 2
24521, 2499, 8
24521, 4371, 1
24521, 190, 8
24522, 4994, 10
24522, 1522, 7
24522, 117, 8
24522, 4474, 10
24523, 1376, 5
24523, 1316, 8
24523, 101, 10
24523, 2026, 10
24524, 988, 1
24525, 49, 2
24525, 526, 4
24527, 3893, 1
24528, 3757, 7
24528, 273, 10
24528, 2546, 8
24528, 949, 4
24529, 802, 4
24529, 4945, 3
24529, 4819, 7
24529, 246, 1
24529, 56, 1
24529, 4957, 3
24530, 2508, 9
24530, 755, 9
24530, 4728, 4
24530, 2236, 5
24531, 4884, 8
24531, 3225, 10
24531, 1276, 6
24533, 176, 7
24534, 133, 2
24534, 494, 6
24534, 1780, 1
24534, 890, 1
24534, 1820, 3
24535, 2598, 7
24535, 70, 9
24536, 4929, 5
24536, 97, 7
24537, 107, 6
24537, 237, 3
24537, 4091, 6
24538, 128, 6
24539, 114, 5
24542, 161, 9
24542, 667, 6
24544, 2255, 9
24544, 151, 2
24546, 169, 3
24546, 1581, 2
24547, 17, 6
24547, 813, 9
24548, 117, 3
24549, 122, 7
24549, 3, 3
24550, 16, 8
24550, 717, 5
24551, 129, 5
24552, 5, 5
24552, 1812, 3
24552, 1977, 5
24552, 3967, 5
24553, 3267, 6
24553, 3418, 4
24553, 3870, 7
24554, 4493, 3
24554, 69, 9
24554, 3989, 6
24555, 412, 9
24557, 4875, 1
24557, 23, 4
24558, 1330, 3
24558, 51, 3
24559, 170, 7
24560, 1809, 8
24560, 1491, 1
24561, 1901, 10
24561, 1657, 10
24562, 3475, 6
24562, 198, 2
24563, 3777, 1
24565, 1997, 5
24565, 1861, 3
24566, 448, 9
24566, 44, 7
24567, 1931, 8
24567, 4824, 1
24568, 65, 9
24568, 1005, 4
24569, 4373, 5
24569, 4939, 8
24569, 181, 1
24570, 4826, 7
24571, 4101, 6
24572, 1182, 1
24573, 4305, 10
24573, 3802, 2
24574, 1608, 4
24574, 1614, 1
24574, 126, 5
24575, 4032, 1
24575, 3141, 6
24576, 4304, 7
24576, 838, 8
24579, 3556, 8
24579, 78, 2
24579, 2928, 1
24579, 2268, 4
24580, 4908, 9
24581, 320, 10
24581, 2501, 10
24581, 2727, 3
24581, 1081, 3
24582, 88, 2
24583, 57, 3
24583, 2236, 7
24584, 103, 3
24585, 75, 9
24585, 3398, 7
24586, 199, 9
24586, 2440, 6
24586, 2557, 8
24586, 4831, 7
24587, 729, 8
24587, 155, 8
24588, 190, 9
24590, 2502, 1
24590, 1422, 3
24590, 658, 9
24590, 2423, 6
24590, 24, 10
24591, 2705, 3
24591, 2168, 7
24591, 1082, 3
24591, 3931, 3
24591, 93, 6
24591, 3646, 7
24592, 2678, 8
24592, 517, 9
24592, 4399, 5
24594, 166, 2
24594, 2762, 8
24595, 2112, 2
24596, 4014, 6
24597, 2749, 10
24598, 37, 3
24598, 4229, 9
24598, 696, 9
24598, 4989, 2
24599, 422, 9
24599, 2143, 2
24599, 3931, 4
24599, 2620, 2
24600, 65, 10
24602, 2690, 9
24602, 2412, 7
24602, 1174, 8
24602, 796, 2
24603, 129, 5
24603, 82, 9
24604, 49, 1
24604, 2566, 10
24605, 42, 3
24605, 4111, 8
24606, 3910, 2
24606, 88, 8
24607, 4591, 6
24608, 3858, 2
24609, 693, 4
24609, 860, 8
24610, 2186, 2
24610, 304, 10
24611, 1384, 5
24611, 141, 6
24612, 88, 3
24612, 2954, 2
24613, 64, 5
24613, 2913, 1
24613, 840, 8
24613, 842, 10
24613, 3119, 10
24614, 3737, 10
24614, 99, 8
24615, 1916, 3
24616, 57, 6
24617, 4680, 9
24617, 76, 8
24617, 3078, 6
24618, 1846, 7
24619, 1777, 4
24619, 619, 3
24620, 1, 9
24621, 325, 2
24621, 2119, 3
24621, 118, 4
24622, 1866, 4
24622, 747, 8
24622, 4499, 1
24623, 4724, 10
24623, 4, 5
24623, 1077, 9
24624, 590, 3
24624, 4183, 6
24624, 2653, 2
24625, 145, 10
24626, 128, 1
24626, 3884, 8
24627, 4334, 9
24627, 2064, 3
24627, 377, 5
24628, 91, 6
24629, 1439, 8
24630, 2793, 5
24630, 177, 6
24630, 3635, 4
24631, 47, 9
24632, 4450, 8
24632, 2737, 9
24632, 4626, 5
24632, 118, 6
24633, 177, 2
24634, 3269, 8
24634, 4247, 4
24635, 2057, 5
24637, 1826, 4
24638, 993, 10
24638, 1413, 2
24638, 39, 5
24638, 2441, 10
24638, 1363, 7
24638, 4956, 7
24639, 74, 8
24640, 142, 3
24640, 3321, 10
24641, 3854, 6
24642, 2380, 3
24642, 61, 9
24643, 166, 9
24644, 3599, 4
24645, 117, 5
24646, 2669, 2
24646, 2639, 9
24647, 3601, 4
24647, 2897, 9
24648, 2832, 8
24648, 4889, 2
24649, 1892, 6
24649, 4328, 10
24650, 5, 1
24650, 2385, 2
24650, 2932, 1
24650, 1333, 8
24651, 4546, 1
24651, 3626, 1
24652, 810, 10
24652, 4336, 6
24653, 4904, 2
24653, 2746, 10
24654, 194, 10
24654, 3894, 5
24654, 3543, 7
24655, 4532, 2
24655, 2839, 1
24656, 1752, 10
24656, 114, 4
24657, 2053, 5
24659, 1814, 8
24660, 4706, 9
24661, 2124, 6
24661, 3994, 9
24662, 184, 1
24663, 2079, 2
24664, 3770, 6
24664, 3250, 2
24664, 182, 8
24665, 2416, 2
24665, 3098, 1
24666, 4272, 8
24666, 1311, 3
24667, 2058, 1
24668, 1309, 4
24669, 1658, 3
24669, 190, 6
24670, 4996, 9
24671, 177, 3
24671, 3459, 2
24672, 4225, 2
24672, 980, 10
24673, 4448, 8
24673, 1863, 2
24673, 83, 2
24673, 3741, 7
24675, 162, 2
24676, 121, 9
24676, 4606, 4
24677, 57, 2
24678, 1913, 2
24678, 1899, 9
24678, 166, 10
24680, 2856, 1
24680, 2762, 6
24680, 2166, 3
24680, 2268, 8
24681, 2186, 4
24681, 2738, 3
24681, 20, 1
24681, 4799, 10
24682, 1028, 6
24682, 10, 7
24682, 2584, 8
24682, 444, 4
24682, 4764, 2
24683, 2617, 8
24683, 255, 9
24684, 1148, 7
24684, 92, 7
24684, 4039, 1
24685, 120, 2
24685, 3884, 7
24686, 2427, 4
24687, 1436, 1
24688, 800, 4
24688, 3587, 10
24688, 3556, 4
24688, 1915, 10
24690, 81, 6
24692, 111, 9
24692, 4753, 6
24692, 2675, 4
24692, 158, 3
24693, 1808, 8
24694, 138, 7
24694, 645, 9
24695, 106, 3
24695, 4011, 5
24696, 1989, 8
24696, 1498, 3
24696, 3128, 7
24696, 3066, 5
24696, 29, 9
24697, 610, 4
24697, 1194, 6
24697, 3501, 10
24697, 142, 6
24697, 3631, 4
24697, 826, 1
24697, 2973, 4
24698, 1285, 7
24698, 4174, 6
24698, 25, 3
24698, 2298, 6
24699, 4609, 2
24699, 4133, 7
24699, 4845, 10
24699, 3373, 8
24699, 120, 10
24700, 2516, 7
24700, 4693, 2
24700, 3837, 6
24702, 33, 4
24702, 4904, 2
24702, 4852, 8
24703, 147, 10
24703, 1988, 9
24704, 1159, 3
24705, 2324, 4
24705, 174, 7
24706, 2534, 1
24706, 8, 2
24706, 2152, 10
24706, 2642, 1
24707, 730, 3
24708, 1858, 2
24709, 3019, 8
24709, 4052, 7
24709, 687, 9
24710, 2690, 6
24710, 198, 2
24710, 3724, 4
24710, 49, 3
24710, 1459, 5
24710, 3199, 8
24711, 2083, 8
24711, 1926, 9
24711, 3608, 6
24711, 2652, 2
24712, 4740, 1
24712, 2628, 10
24712, 2088, 9
24712, 140, 6
24712, 56, 9
24712, 94, 2
24713, 1132, 1
24713, 2295, 6
24714, 4524, 8
24715, 2531, 9
24715, 1994, 8
24715, 3757, 9
24715, 3642, 4
24715, 477, 10
24716, 1701, 4
24716, 909, 5
24716, 4178, 8
24716, 2610, 7
24717, 2162, 5
24718, 1199, 3
24718, 3128, 10
24719, 137, 7
24719, 593, 2
24719, 4561, 7
24719, 1971, 3
24720, 75, 7
24720, 950, 3
24720, 407, 9
24720, 1530, 3
24721, 17, 10
24722, 79, 9
24723, 2152, 2
24723, 154, 1
24723, 4380, 1
24723, 4669, 2
24724, 136, 10
24725, 65, 3
24725, 2352, 7
24726, 163, 3
24727, 133, 8
24727, 3623, 3
24727, 3916, 9
24728, 42, 2
24729, 1611, 8
24729, 139, 5
24731, 3649, 2
24731, 106, 4
24731, 1628, 5
24732, 28, 4
24734, 1802, 3
24734, 113, 9
24734, 3961, 4
24734, 3775, 1
24736, 2797, 9
24736, 1468, 1
24737, 156, 2
24738, 10, 3
24738, 3053, 8
24738, 334, 4
24738, 2201, 6
24739, 193, 7
24739, 3204, 5
24740, 3659, 4
24740, 191, 10
24741, 196, 3
24741, 1860, 5
24741, 2388, 9
24742, 78, 8
24742, 3383, 1
24742, 2076, 2
24743, 2894, 3
24743, 1652, 9
24743, 58, 6
24744, 520, 9
24744, 3276, 10
24745, 1891, 4
24745, 4330, 8
24745, 114, 2
24746, 3275, 9
24746, 2268, 5
24746, 635, 4
24746, 4764, 6
24747, 3875, 2
24747, 37, 4
24748, 131, 3
24748, 4164, 3
24749, 1448, 2
24749, 774, 5
24750, 4084, 8
24751, 3460, 5
24752, 1061, 6
24753, 3914, 2
24753, 2387, 8
24753, 85, 2
24754, 842, 1
24754, 178, 5
24755, 1506, 7
24755, 4316, 1
24756, 594, 10
24756, 180, 8
24757, 194, 5
24757, 4412, 6
24758, 1536, 3
24758, 2554, 1
24759, 2787, 4
24759, 390, 9
24759, 41, 4
24760, 228, 3
24761, 3016, 8
24761, 122, 1
24764, 458, 4
24764, 645, 9
24765, 721, 3
24766, 2384, 3
24766, 3796, 10
24767, 1259, 6
24767, 4779, 6
24769, 315, 5
24770, 2857, 4
24770, 2864, 8
24770, 4338, 9
24771, 2337, 5
24771, 3719, 10
24771, 1736, 2
24771, 2685, 6
24772, 409, 5
24773, 1602, 1
24773, 165, 6
24773, 3788, 9
24773, 141, 2
24774, 67, 7
24775, 759, 5
24775, 4314, 6
24775, 892, 3
24776, 1025, 5
24776, 225, 7
24776, 1912, 3
24776, 2488, 3
24776, 3834, 5
24778, 12, 1
24778, 4725, 9
24779, 4897, 1
24779, 1162, 9
24780, 1504, 8
24780, 2177, 2
24781, 4380, 3
24782, 2420, 5
24782, 150, 1
24783, 3465, 4
24783, 1101, 5
24784, 1570, 5
24784, 1251, 5
24784, 3662, 4
24784, 2392, 8
24784, 1564, 6
24785, 730, 3
24786, 1191, 7
24786, 776, 2
24786, 4497, 3
24787, 1447, 4
24787, 4746, 9
24788, 2080, 8
24789, 2065, 2
24789, 87, 2
24789, 1310, 3
24790, 521, 9
24790, 3873, 7
24791, 40, 4
24792, 2534, 2
24792, 50, 2
24792, 4270, 3
24793, 46, 8
24793, 1488, 1
24793, 1073, 7
24794, 178, 2
24795, 1018, 10
24795, 3434, 10
24795, 3190, 10
24796, 1840, 1
24796, 1497, 6
24797, 1537, 1
24797, 3465, 3
24797, 3274, 6
24797, 177, 7
24797, 1491, 8
24797, 887, 8
24797, 3097, 3
24798, 920, 7
24798, 177, 9
24798, 614, 7
24798, 1727, 2
24799, 3114, 3
24799, 5, 4
24800, 357, 5
24801, 180, 7
24802, 55, 8
24803, 4032, 1
24803, 3754, 6
24803, 79, 1
24803, 2235, 3
24804, 1411, 6
24804, 1128, 2
24804, 2445, 5
24804, 23, 7
24805, 135, 9
24805, 2602, 2
24805, 3284, 9
24805, 1690, 4
24807, 182, 7
24808, 4145, 3
24809, 18, 3
24809, 557, 10
24810, 108, 1
24810, 2067, 1
24810, 3220, 6
24811, 58, 4
24811, 4589, 3
24812, 4465, 5
24812, 44, 10
24813, 33, 2
24814, 2705, 2
24814, 341, 6
24815, 130, 3
24815, 2307, 2
24815, 2358, 4
24815, 4985, 1
24817, 2232, 1
24817, 3901, 6
24817, 198, 7
24817, 4614, 1
24818, 1030, 10
24819, 55, 2
24821, 2532, 3
24822, 115, 9
24822, 4821, 5
24824, 106, 6
24824, 4178, 6
24825, 4588, 7
24825, 3535, 4
24825, 145, 4
24825, 1082, 5
24826, 4265, 5
24826, 191, 7
24827, 3696, 7
24827, 2616, 5
24828, 56, 10
24828, 4869, 3
24828, 310, 9
24829, 1382, 8
